time_ms, torque_y, torque_z, thrust, torque_x_sp, torque_y_sp, torque_z_sp, thrust_sp, amp_cut_in, phase_lag
1280444, 0.00017, -0.00244, 0.12778, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1280454, 0.00017, -0.00244, 0.12778, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1280464, 0.00017, -0.00244, 0.12778, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1280474, 0.00017, -0.00244, 0.12778, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1280484, 0.00018, -0.00244, 0.12671, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1280494, 0.00018, -0.00244, 0.12671, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1280504, 0.00018, -0.00244, 0.12671, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1280514, 0.00018, -0.00244, 0.12671, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1280524, 0.00018, -0.00244, 0.12671, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1280534, 0.00018, -0.00244, 0.12671, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1280544, 0.00018, -0.00244, 0.12671, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1280554, 0.00018, -0.00244, 0.12671, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1280564, 0.00018, -0.00244, 0.12671, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1280574, 0.00018, -0.00244, 0.12671, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1280584, 0.00019, -0.00246, 0.12804, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1280594, 0.00019, -0.00246, 0.12804, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1280604, 0.00019, -0.00246, 0.12804, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1280614, 0.00019, -0.00246, 0.12804, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1280624, 0.00019, -0.00246, 0.12804, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1280637, 0.00019, -0.00246, 0.12804, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1280647, 0.00019, -0.00246, 0.12804, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1280657, 0.00019, -0.00246, 0.12804, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1280667, 0.00019, -0.00246, 0.12804, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1280677, 0.00019, -0.00246, 0.12804, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1280687, 0.00018, -0.00251, 0.12774, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1280697, 0.00018, -0.00251, 0.12774, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1280707, 0.00018, -0.00251, 0.12774, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1280717, 0.00018, -0.00251, 0.12774, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1280727, 0.00018, -0.00251, 0.12774, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1280737, 0.00018, -0.00251, 0.12774, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1280747, 0.00018, -0.00251, 0.12774, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1280757, 0.00018, -0.00251, 0.12774, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1280767, 0.00018, -0.00251, 0.12774, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1280777, 0.00018, -0.00251, 0.12774, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1280787, 0.00018, -0.00242, 0.12685, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1280797, 0.00018, -0.00242, 0.12685, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1280807, 0.00018, -0.00242, 0.12685, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1280817, 0.00018, -0.00242, 0.12685, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1280827, 0.00018, -0.00242, 0.12685, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1280837, 0.00018, -0.00242, 0.12685, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1280847, 0.00018, -0.00242, 0.12685, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1280857, 0.00018, -0.00242, 0.12685, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1280867, 0.00018, -0.00242, 0.12685, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1280877, 0.00018, -0.00242, 0.12685, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1280887, 0.00018, -0.00244, 0.12768, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1280897, 0.00018, -0.00244, 0.12768, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1280907, 0.00018, -0.00244, 0.12768, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1280917, 0.00018, -0.00244, 0.12768, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1280927, 0.00018, -0.00244, 0.12768, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1280937, 0.00018, -0.00244, 0.12768, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1280947, 0.00018, -0.00244, 0.12768, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1280957, 0.00018, -0.00244, 0.12768, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1280967, 0.00018, -0.00244, 0.12768, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1280977, 0.00018, -0.00244, 0.12768, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1280987, 0.00019, -0.00246, 0.12815, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1280997, 0.00019, -0.00246, 0.12815, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1281007, 0.00019, -0.00246, 0.12815, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1281017, 0.00019, -0.00246, 0.12815, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1281027, 0.00019, -0.00246, 0.12815, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1281037, 0.00019, -0.00246, 0.12815, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1281047, 0.00019, -0.00246, 0.12815, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1281057, 0.00019, -0.00246, 0.12815, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1281067, 0.00019, -0.00246, 0.12815, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1281077, 0.00019, -0.00246, 0.12815, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1281087, 0.00017, -0.00237, 0.12659, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1281097, 0.00017, -0.00237, 0.12659, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1281107, 0.00017, -0.00237, 0.12659, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1281117, 0.00017, -0.00237, 0.12659, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1281127, 0.00017, -0.00237, 0.12659, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1281137, 0.00017, -0.00237, 0.12659, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1281147, 0.00017, -0.00237, 0.12659, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1281157, 0.00017, -0.00237, 0.12659, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1281167, 0.00017, -0.00237, 0.12659, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1281177, 0.00017, -0.00237, 0.12659, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1281187, 0.00018, -0.00244, 0.12771, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1281197, 0.00018, -0.00244, 0.12771, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1281207, 0.00018, -0.00244, 0.12771, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1281217, 0.00018, -0.00244, 0.12771, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1281227, 0.00018, -0.00244, 0.12771, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1281237, 0.00018, -0.00244, 0.12771, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1281247, 0.00018, -0.00244, 0.12771, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1281257, 0.00018, -0.00244, 0.12771, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1281267, 0.00018, -0.00244, 0.12771, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1281277, 0.00018, -0.00244, 0.12771, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1281287, 0.00020, -0.00240, 0.12668, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1281297, 0.00020, -0.00240, 0.12668, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1281307, 0.00020, -0.00240, 0.12668, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1281317, 0.00020, -0.00240, 0.12668, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1281327, 0.00020, -0.00240, 0.12668, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1281337, 0.00020, -0.00240, 0.12668, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1281347, 0.00020, -0.00240, 0.12668, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1281357, 0.00020, -0.00240, 0.12668, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1281367, 0.00020, -0.00240, 0.12668, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1281377, 0.00020, -0.00240, 0.12668, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1281387, 0.00017, -0.00237, 0.12747, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1281397, 0.00017, -0.00237, 0.12747, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1281407, 0.00017, -0.00237, 0.12747, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1281417, 0.00017, -0.00237, 0.12747, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1281427, 0.00017, -0.00237, 0.12747, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1281437, 0.00017, -0.00237, 0.12747, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1281447, 0.00017, -0.00237, 0.12747, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1281457, 0.00017, -0.00237, 0.12747, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1281467, 0.00017, -0.00237, 0.12747, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1281477, 0.00017, -0.00237, 0.12747, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1281487, -0.00012, -0.00415, 0.13371, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1281497, -0.00012, -0.00415, 0.13371, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1281507, -0.00012, -0.00415, 0.13371, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1281517, -0.00012, -0.00415, 0.13371, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1281527, -0.00012, -0.00415, 0.13371, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1281537, -0.00012, -0.00415, 0.13371, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1281547, -0.00012, -0.00415, 0.13371, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1281557, -0.00012, -0.00415, 0.13371, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1281567, -0.00012, -0.00415, 0.13371, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1281577, -0.00012, -0.00415, 0.13371, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1281587, -0.00176, -0.03224, 0.19698, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1281597, -0.00176, -0.03224, 0.19698, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1281607, -0.00176, -0.03224, 0.19698, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1281617, -0.00176, -0.03224, 0.19698, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1281627, -0.00176, -0.03224, 0.19698, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1281637, -0.00176, -0.03224, 0.19698, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1281647, -0.00176, -0.03224, 0.19698, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1281657, -0.00176, -0.03224, 0.19698, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1281667, -0.00176, -0.03224, 0.19698, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1281677, -0.00176, -0.03224, 0.19698, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1281687, -0.00010, -0.05889, 0.40495, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1281697, -0.00010, -0.05889, 0.40495, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1281707, -0.00010, -0.05889, 0.40495, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1281717, -0.00010, -0.05889, 0.40495, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1281727, -0.00010, -0.05889, 0.40495, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1281737, -0.00010, -0.05889, 0.40495, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1281747, -0.00010, -0.05889, 0.40495, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1281757, -0.00010, -0.05889, 0.40495, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1281767, -0.00010, -0.05889, 0.40495, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1281777, -0.00010, -0.05889, 0.40495, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1281787, 0.00053, -0.03982, 0.69048, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1281797, 0.00053, -0.03982, 0.69048, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1281807, 0.00053, -0.03982, 0.69048, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1281817, 0.00053, -0.03982, 0.69048, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1281827, 0.00053, -0.03982, 0.69048, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1281837, 0.00053, -0.03982, 0.69048, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1281847, 0.00053, -0.03982, 0.69048, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1281857, 0.00053, -0.03982, 0.69048, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1281869, 0.00053, -0.03982, 0.69048, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1281879, 0.00002, -0.02841, 0.82904, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1281889, 0.00002, -0.02841, 0.82904, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1281899, 0.00002, -0.02841, 0.82904, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1281909, 0.00002, -0.02841, 0.82904, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1281919, 0.00002, -0.02841, 0.82904, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1281929, 0.00002, -0.02841, 0.82904, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1281939, 0.00002, -0.02841, 0.82904, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1281949, 0.00002, -0.02841, 0.82904, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1281959, 0.00002, -0.02841, 0.82904, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1281969, 0.00002, -0.02841, 0.82904, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1281979, -0.00012, -0.02510, 0.86385, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1281989, -0.00012, -0.02510, 0.86385, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1281999, -0.00012, -0.02510, 0.86385, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1282009, -0.00012, -0.02510, 0.86385, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1282019, -0.00012, -0.02510, 0.86385, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1282029, -0.00012, -0.02510, 0.86385, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1282039, -0.00012, -0.02510, 0.86385, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1282049, -0.00012, -0.02510, 0.86385, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1282060, -0.00012, -0.02510, 0.86385, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1282070, -0.00012, -0.02510, 0.86385, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1282080, -0.00018, -0.02434, 0.87501, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1282090, -0.00018, -0.02434, 0.87501, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1282100, -0.00018, -0.02434, 0.87501, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1282110, -0.00018, -0.02434, 0.87501, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1282122, -0.00018, -0.02434, 0.87501, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1282132, -0.00018, -0.02434, 0.87501, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1282142, -0.00018, -0.02434, 0.87501, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1282152, -0.00018, -0.02434, 0.87501, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1282162, -0.00018, -0.02434, 0.87501, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1282172, -0.00018, -0.02434, 0.87501, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1282182, -0.00019, -0.02409, 0.87780, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1282192, -0.00019, -0.02409, 0.87780, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1282202, -0.00019, -0.02409, 0.87780, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1282212, -0.00019, -0.02409, 0.87780, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1282222, -0.00019, -0.02409, 0.87780, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1282232, -0.00019, -0.02409, 0.87780, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1282242, -0.00019, -0.02409, 0.87780, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1282252, -0.00019, -0.02409, 0.87780, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1282262, -0.00019, -0.02409, 0.87780, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1282272, -0.00019, -0.02409, 0.87780, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1282282, -0.00017, -0.02397, 0.87928, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1282292, -0.00017, -0.02397, 0.87928, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
1282302, -0.00017, -0.02397, 0.87928, 0.00000, 0.00000, 0.00000, 0.25000, 0.00000, 0.00000
